mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_95739,CC1COCC(=C1)C#C,2.91482,1.17019,0.87621,1.2045,88.36,-0.2309,-0.0194,0.2115,1331.0207,0.158791,-385.870567,-385.861745,-385.8608,-385.903888,33.697,-1900.776216738,-1912.127854548,-1922.796135057,-1772.43054595
gdb_57260,CC(N)(C#N)C1(C)CO1,2.12748,1.61185,1.23591,5.0457,74.66,-0.2591,0.0282,0.2874,1103.1389,0.156815,-419.193471,-419.183475,-419.18253,-419.228061,37.015,-1805.850420272,-1816.464107498,-1827.132388007,-1677.684844567
gdb_33600,N#CC12C3C4CC1C4N23,3.97687,1.52436,1.38098,5.0939,72.99,-0.2569,-0.0022,0.2547,927.4173,0.115009,-379.597216,-379.591031,-379.590087,-379.627768,25.039,-1569.056134068,-1578.5076746261,-1586.804598624,-1465.354624237
gdb_90330,CC1OC2=NCC3C1N23,2.9743,1.81655,1.70791,3.436,70.89,-0.2515,-0.0212,0.2303,884.168,0.137982,-417.946551,-417.939783,-417.938839,-417.977471,27.246,-1651.248517906,-1662.110698696,-1671.593614704,-1534.150945943
gdb_126709,CCn1cc(c(n1)C)C,3.09119,1.09454,0.87468,1.8592,87.73,-0.2175,0.034,0.2516,1422.0346,0.182228,-383.314796,-383.304762,-383.303818,-383.350475,35.756,-2018.316182546,-2030.683757427,-2042.538657455,-1877.7190260421
gdb_82752,CC1C2CC3N2CC13C,2.21464,2.06451,1.50033,1.725,84.68,-0.2203,0.0807,0.301,1010.3649,0.196087,-367.168025,-367.160137,-367.159192,-367.199717,32.589,-2074.820230451,-2089.4236198991,-2101.870888423,-1925.3438215971
gdb_86016,CC1CC(C)(C=C1)C#N,2.80583,1.15148,1.08957,4.0846,85.02,-0.2629,-0.0031,0.2597,1249.9684,0.170851,-366.050445,-366.041314,-366.04037,-366.084182,34.588,-2001.3803421451,-2013.4266324181,-2024.688536441,-1866.5581509681
gdb_120944,OCCC1CC2CC12O,3.26314,0.86587,0.79094,0.8779,78.75,-0.2453,0.077,0.3223,1511.0081,0.181337,-424.185612,-424.176013,-424.175069,-424.220318,35.916,-1961.4513169661,-1974.091858262,-1985.94675829,-1820.3477606991
gdb_39700,C1CC11C2C3C4C1C2N34,4.30482,1.51993,1.48998,1.9482,77.59,-0.2265,0.0811,0.3077,938.2726,0.149804,-364.704358,-364.698066,-364.697122,-364.734763,26.801,-1784.5502547761,-1796.6009376121,-1806.676849625,-1661.0081653831
gdb_118915,CCCC1(C)CNC1=O,2.46095,1.07387,0.9768,3.3227,83.01,-0.2406,0.0398,0.2804,1383.4968,0.193139,-404.385017,-404.374757,-404.373813,-404.420436,37.308,-2074.3088106161,-2087.4231212071,-2099.87101724,-1926.9151041331
gdb_113157,CC1(CC1C[NH3+])C([O-])=O,3.10899,1.00237,0.86284,18.6091,84.91,-0.1487,-0.0435,0.1052,1382.0698,0.169941,-440.221677,-440.211674,-440.21073,-440.257035,36.194,-1835.4782577071,-1846.9761051141,-1858.238009137,-1701.161211275
gdb_78397,CN1C2C1C1C2C1(C)O,3.78207,1.27897,1.1221,3.1375,79.93,-0.2094,0.0602,0.2696,1162.058,0.1696,-403.057798,-403.049493,-403.048548,-403.089874,33.731,-1869.318563059,-1881.882548257,-1893.143824771,-1733.198055761
gdb_56200,C1CC(C1)CCC(=O)N,4.74629,0.64093,0.61394,3.4255,83.43,-0.2425,0.036,0.2785,1869.128,0.193929,-404.380632,-404.37046,-404.369516,-404.417957,36.508,-2071.557183651,-2084.726715034,-2097.174611067,-1925.359509322
gdb_18939,C1C2CC3OC2OC13,3.24684,3.21224,2.48318,2.1922,61.62,-0.2545,0.0935,0.348,644.393,0.135116,-383.72931,-383.72442,-383.723476,-383.758011,21.633,-1579.6509960241,-1590.8030859721,-1599.693633484,-1470.6482901611
gdb_104996,CCC1(CC1)C(C)C#N,2.2721,1.25886,1.03282,3.998,85.62,-0.2818,0.0364,0.3182,1293.1068,0.193078,-367.226005,-367.215867,-367.214923,-367.261132,37.683,-2111.203202271,-2124.3946964691,-2136.842592502,-1963.882286832
gdb_43719,O=C1CC2(N1)C1COC21,5.17321,1.05169,1.00372,3.6672,70.24,-0.2303,0.0302,0.2605,1167.5581,0.12401,-437.846096,-437.838514,-437.83757,-437.878565,28.85,-1600.483039806,-1609.945875526,-1618.835795529,-1491.095043417
gdb_130045,C1c2c(non2)C(=N1)N,3.38948,1.66895,1.1267,3.0981,66.18,-0.2534,-0.0646,0.1887,976.2524,0.091668,-448.890396,-448.883757,-448.882813,-448.921272,25.786,-1319.145027237,-1326.532690694,-1333.643622682,-1228.145554584
gdb_36148,N#CCC12CC1OCO2,4.06619,1.1041,1.00556,3.658,68.08,-0.2479,0.0287,0.2766,1167.7851,0.124376,-437.870572,-437.862713,-437.861768,-437.903557,29.079,-1615.84195009,-1625.130965817,-1634.020258311,-1506.777748345
gdb_111496,CCC1C2CC2CC1C,2.49259,1.30586,1.06709,0.2401,91.34,-0.2582,0.0756,0.3337,1295.5529,0.230533,-352.363413,-352.354058,-352.353113,-352.397002,37.028,-2345.689510373,-2362.0386298591,-2376.264886398,-2177.655150353
gdb_61879,CC(CC1CO1)OC=N,2.59253,0.87656,0.7154,4.0501,78.05,-0.2604,0.02,0.2804,1602.6615,0.168673,-440.261362,-440.25135,-440.250405,-440.297771,35.111,-1860.3809523721,-1871.8731521981,-1883.1344287121,-1726.7234178991
gdb_47165,O=C1CCN=C2NCC12,2.33311,1.9784,1.15662,1.0651,73.91,-0.2328,-0.0268,0.206,1030.8578,0.138006,-418.020625,-418.013161,-418.012217,-418.052954,28.77,-1697.730619572,-1708.1560540981,-1717.6389701061,-1581.5172077901
gdb_111536,OCC1C2N1CC21CO1,5.08826,0.90509,0.85412,1.8221,72.81,-0.2436,0.0669,0.3105,1357.0765,0.147191,-439.002665,-438.994479,-438.993535,-439.035731,31.1,-1698.388876513,-1709.2498022851,-1719.325714298,-1576.004541225
gdb_97337,CN=COC(=O)C1CC1,6.43421,0.67804,0.64679,0.9924,80.52,-0.2598,-0.0184,0.2414,1764.8732,0.145919,-439.10808,-439.098649,-439.097705,-439.143346,33.011,-1764.537737748,-1774.617414815,-1784.693326828,-1643.53392226
gdb_76002,CC1(C#C)C(O)C1C#N,2.68563,1.19354,1.07636,3.3677,77.72,-0.2628,0.0005,0.2633,1171.9593,0.121148,-400.713068,-400.703459,-400.702514,-400.74724,34.803,-1653.6826253171,-1661.8741278031,-1670.763420297,-1545.619300427
gdb_53673,CC#CCCC1COC1,6.02643,0.51917,0.50798,1.9243,88.01,-0.2427,0.0576,0.3003,2200.3628,0.18092,-387.047052,-387.036542,-387.035598,-387.085851,35.506,-2011.1795226891,-2023.2490307951,-2035.103930823,-1872.9003844311
gdb_102601,CCC(CC)CC#CC,2.08507,0.78568,0.61497,0.1341,98.64,-0.2392,0.0631,0.3023,1959.3277,0.226101,-352.348966,-352.336817,-352.335873,-352.388273,42.255,-2336.6238878501,-2351.2197471901,-2365.446631238,-2172.1776242921
gdb_26064,CC(C#C)C1=COC=N1,3.32352,1.20294,0.93495,0.8479,74.95,-0.2443,0.0019,0.2462,1215.9558,0.123927,-400.747642,-400.739299,-400.738355,-400.781103,30.709,-1675.3781214831,-1684.3640503631,-1693.253970366,-1566.868637694
gdb_37295,C1CN2C1C1C3NC3C21,3.11263,1.78999,1.69015,2.6068,77.46,-0.1958,0.0658,0.2615,901.2484,0.16232,-381.946537,-381.940051,-381.939107,-381.97699,27.765,-1787.572965629,-1800.389836954,-1811.058744972,-1657.067408863
gdb_28708,Cc1cnc([nH]1)CC=O,3.25347,1.16846,0.86881,1.6607,76.71,-0.2077,-0.0392,0.1685,1297.8019,0.135971,-418.070269,-418.061578,-418.060634,-418.105079,30.879,-1728.8826763681,-1738.5381573511,-1748.021073359,-1614.226114415
gdb_68990,CC12CC1(CC2)C1CO1,2.81524,1.26684,1.13992,1.5106,83.73,-0.2377,0.0846,0.3223,1199.2496,0.182056,-387.046618,-387.037871,-387.036926,-387.080017,33.666,-2010.9071837831,-2024.0829902561,-2035.937262775,-1869.2394969251
gdb_66097,CC1(CCC2NC12)C#C,2.5379,1.48564,1.30994,1.2097,83.73,-0.238,0.0554,0.2934,1087.8322,0.171372,-365.972096,-365.963559,-365.962615,-366.00468,34.056,-1952.2156395041,-1964.634670123,-1975.896574146,-1816.6699304501
gdb_77739,CC1C2=CCC3C2C13O,2.30729,1.99411,1.35848,1.709,82.02,-0.2071,-0.0297,0.1773,1002.2429,0.158611,-385.789266,-385.781404,-385.780459,-385.820928,32.028,-1849.7591075291,-1861.7131539791,-1872.381434488,-1720.3723993101
gdb_93341,CC1COC(=N)C1C=O,2.23551,1.63554,1.08764,3.0727,72.76,-0.2544,-0.0289,0.2255,1120.4361,0.147438,-439.117415,-439.108787,-439.107843,-439.150972,31.678,-1770.395534263,-1780.979101057,-1791.05501307,-1648.319305894
gdb_127841,CN=C1C=CC=NN1C,2.64565,1.59251,1.00657,1.8528,87.29,-0.1977,-0.0515,0.1462,1170.3661,0.148662,-398.138213,-398.129686,-398.128742,-398.171332,31.514,-1759.247209369,-1769.894154572,-1779.970066585,-1636.791965564
gdb_118792,CC1(CCO)OC1C#N,4.81983,0.7546,0.71531,3.0977,73.83,-0.2767,-0.004,0.2727,1557.4005,0.145068,-439.073672,-439.063745,-439.062801,-439.109039,35.025,-1742.9464080761,-1752.714840679,-1762.790752692,-1622.005970997
gdb_75771,CC1C(=O)CC1(C)C#C,2.5426,1.23018,1.10345,2.2155,82.26,-0.2405,-0.0211,0.2194,1204.8184,0.155593,-385.873292,-385.863571,-385.862627,-385.907541,36.419,-1902.486178763,-1913.273685982,-1923.942594,-1774.722836327
gdb_98670,COC(=O)C1CC(C)N1,3.40721,1.0014,0.94097,2.0319,75.83,-0.2247,0.0081,0.2328,1358.6228,0.170416,-440.299744,-440.290071,-440.289127,-440.335161,34.401,-1884.46600281,-1896.1709281871,-1907.43283221,-1750.185979409
gdb_110200,CC12CC(C)(O1)C2CO,2.23899,1.52726,1.08359,1.3378,79.75,-0.2282,0.0727,0.3009,1200.417,0.179906,-424.1713,-424.161596,-424.160652,-424.205358,36.668,-1952.470408158,-1965.045061009,-1976.8999610371,-1810.960226059
gdb_36892,C(C1CO1)C1C2COC12,4.76422,0.85406,0.83166,1.267,75.61,-0.2371,0.0765,0.3136,1426.0474,0.159092,-422.949604,-422.941436,-422.940492,-422.983586,30.456,-1813.6967928081,-1825.458193995,-1836.127102013,-1685.509881797
gdb_50205,O=CN1CC2C1CC2=O,3.98827,1.06974,1.00007,3.6683,71.69,-0.2527,-0.0415,0.2112,1183.1131,0.123914,-437.892807,-437.884905,-437.883961,-437.926602,28.623,-1629.794612705,-1639.056645545,-1647.946565548,-1521.2386932501
gdb_133157,Cc1c(cnnc1F)O,2.34779,1.83281,1.03597,5.507,66.71,-0.2411,-0.0452,0.1958,1048.5928,0.100252,-477.998947,-477.991194,-477.99025,-478.031396,28.651,-1451.234416719,-1458.812215403,-1466.516143396,-1354.983948754
gdb_127212,Cn1c(noc1=O)C#C,3.49347,1.37812,0.99449,5.6129,68.52,-0.254,-0.0565,0.1975,1090.3293,0.088139,-452.730988,-452.722843,-452.721899,-452.764156,28.749,-1379.9901824041,-1386.433444816,-1393.544376804,-1290.789150545
gdb_11598,C1CC1CCC(=O)N,5.8929,0.85464,0.80974,3.4638,72.34,-0.2428,0.0358,0.2787,1431.6572,0.164924,-365.089822,-365.080635,-365.079691,-365.125058,32.657,-1793.261962223,-1804.38330423,-1815.052839757,-1668.25150177
gdb_102916,CCC(OCC#C)C=O,2.17937,0.94244,0.69392,1.7041,79.59,-0.2486,-0.0359,0.2127,1611.7403,0.154241,-422.987265,-422.976548,-422.975604,-423.024501,36.867,-1837.3294092571,-1847.491290003,-1858.160198021,-1711.184412532
gdb_115131,COC1CCC(=O)C1=O,2.46048,1.46131,1.10779,3.8681,69.78,-0.2271,-0.0917,0.1354,1128.1034,0.134574,-458.984024,-458.975258,-458.974314,-459.017992,31.462,-1698.9624197391,-1708.570837547,-1718.053753555,-1583.881661702
gdb_55240,NC(=O)C1CCC(=O)O1,3.09473,1.28474,1.04326,0.6347,64.34,-0.257,0.0004,0.2574,1126.0755,0.12518,-475.109154,-475.100907,-475.099963,-475.142894,30.28,-1628.8784495651,-1637.9233642911,-1646.813284294,-1520.0319934431
gdb_108972,CCC1=CC2C3CC2C13,3.92151,1.17881,1.06637,0.2724,88.64,-0.2091,0.0144,0.2234,1230.9664,0.183998,-349.907736,-349.899976,-349.899032,-349.940136,31.264,-2060.433331608,-2074.2291169731,-2086.084017001,-1918.3947869311
gdb_10033,CCN(C=NC)C=O,2.32592,1.59447,1.01562,2.187,75.13,-0.245,-0.018,0.227,1181.8192,0.15264,-381.154661,-381.145475,-381.144531,-381.188692,31.979,-1685.34484693,-1695.577636193,-1705.654175715,-1565.955612099
gdb_11460,CC1CCC(CO)C1,4.65293,1.12288,0.99348,1.2073,78.04,-0.2615,0.0796,0.3411,1248.1849,0.201091,-350.223452,-350.2145,-350.213556,-350.257431,33.46,-2025.3775413231,-2039.3126336861,-2051.761157228,-1879.8299663181
gdb_56257,CC(=O)COCC1CO1,2.38865,1.17055,0.96987,1.8613,70.93,-0.2411,-0.0251,0.2159,1280.0415,0.155906,-460.138288,-460.128319,-460.127375,-460.174767,34.41,-1795.4218482011,-1806.05247817,-1816.721386188,-1668.545803491
gdb_64189,CC1(O)CCC1(C)C=O,2.1781,1.46065,1.36423,3.4272,78.59,-0.241,-0.0124,0.2285,1115.6673,0.179252,-424.233489,-424.223523,-424.222579,-424.267671,37.743,-1991.4945653591,-2003.904810852,-2015.75971088,-1850.062194376
gdb_25098,N=C1N=CNC(=O)C=N1,3.19509,1.51873,1.15248,4.3436,69.4,-0.2611,-0.0878,0.1734,999.5648,0.091579,-448.957871,-448.950803,-448.949859,-448.989857,26.201,-1361.486197012,-1368.604659108,-1375.715591096,-1271.183259349
gdb_75618,CC1C(=O)C(C)C11CN1,2.05019,1.67467,1.08397,2.2588,79.34,-0.2343,-0.0207,0.2136,1175.7992,0.169199,-403.135056,-403.125593,-403.124649,-403.169376,34.944,-1917.7986533811,-1929.635983157,-1940.89788718,-1783.086276279
gdb_66023,CC1(CNC1C#N)C#N,2.38792,1.33338,1.12984,3.9663,73.66,-0.2744,-0.0148,0.2596,1125.5483,0.124607,-396.930732,-396.92206,-396.921115,-396.96414,31.473,-1629.393634454,-1638.172485364,-1647.061777858,-1520.490702522
gdb_9601,OC1(CC1C=O)C=O,4.06456,1.24382,1.21807,2.9238,62.39,-0.2548,-0.0587,0.1962,1008.0689,0.1042,-419.680536,-419.672596,-419.671652,-419.713165,28.36,-1412.7116392091,-1420.17209371,-1427.876649212,-1319.2887267981
gdb_47609,O=C1OCCC2CCN12,2.38939,1.97219,1.1723,5.3407,72.27,-0.2426,0.0526,0.2952,1036.7484,0.150798,-439.121024,-439.113671,-439.112727,-439.153028,28.367,-1772.6602142441,-1784.0438550131,-1794.119767026,-1649.609464398
gdb_49683,O=CC1C2OCC(=O)C12,2.66353,1.34114,1.16956,2.9217,67.17,-0.2545,-0.0488,0.2057,1072.0348,0.111482,-457.766483,-457.758741,-457.757797,-457.799418,28.179,-1562.7961042841,-1571.26998582,-1579.566909818,-1460.438091222
gdb_101380,OCC(O)C1CC2OC12,2.5998,1.25081,0.9639,1.7849,70.65,-0.2508,0.0553,0.3061,1239.0671,0.157854,-460.105209,-460.096129,-460.095184,-460.139443,33.774,-1774.6644779901,-1785.85296346,-1796.521243969,-1646.3796755751
gdb_19722,C1CC2CC1C1OC21,3.76142,2.31552,2.11661,1.9265,68.78,-0.2537,0.0899,0.3436,736.9413,0.158024,-347.802569,-347.796883,-347.795939,-347.831949,24.498,-1761.9549107041,-1774.385236485,-1784.461776007,-1640.2633453521
gdb_5580,CNc1ccoc1N,3.35706,1.81822,1.21694,0.8024,68.57,-0.1791,0.03,0.2091,974.6822,0.131791,-379.932806,-379.924849,-379.923905,-379.965215,29.235,-1546.471457649,-1555.698349985,-1564.588897497,-1439.435364992
gdb_111477,COC1C2CC2OC1=O,2.70795,1.61021,1.13267,3.4036,68.22,-0.2469,-0.0028,0.2441,1074.9928,0.135868,-458.972419,-458.964392,-458.963448,-459.005363,29.828,-1691.6801777941,-1701.7523247531,-1711.235240761,-1575.9568505411
gdb_23293,CC1OC2CC1C2=NO,2.67421,1.40816,1.20598,1.4113,76.07,-0.2384,0.007,0.2455,1101.3278,0.147451,-439.012904,-439.004842,-439.003898,-439.045348,31.43,-1704.8139411641,-1715.7526780521,-1725.828590065,-1582.0392952781
gdb_126423,CCc1c(c([nH]n1)N)C,2.84596,1.22666,0.93095,2.9708,82.79,-0.2002,0.0399,0.2401,1311.3039,0.171477,-399.362694,-399.35263,-399.351686,-399.398014,36.129,-1899.768437284,-1911.228006642,-1922.489910665,-1765.3233790161
gdb_42945,O=C1C2OC2C2CC1C2,2.46187,2.09048,1.46409,3.4475,71.03,-0.2425,-0.0309,0.2116,914.3959,0.138405,-421.815636,-421.809055,-421.808111,-421.846468,26.971,-1729.97328701,-1740.953439492,-1750.4363555,-1613.180684421
gdb_62917,CC1(C)C2CC1N=CO2,2.69055,1.73717,1.57271,1.964,77.34,-0.2414,0.0164,0.2577,970.6147,0.172462,-403.147348,-403.139434,-403.13849,-403.179126,31.879,-1925.5119940091,-1938.3213352261,-1949.583239249,-1789.2044890291
gdb_132060,NC1=C(F)C(=N)OC=N1,2.41758,1.89887,1.06416,3.3733,68.22,-0.2081,-0.0407,0.1674,1014.6564,0.089801,-494.059967,-494.052493,-494.051549,-494.091856,28.346,-1340.920844555,-1347.7845379971,-1354.895469985,-1250.696345517
gdb_48909,O=CC12OC3C1C2C3=O,4.21177,1.28428,1.1456,2.2497,63.31,-0.247,-0.057,0.19,1012.4586,0.087232,-456.508937,-456.501852,-456.500908,-456.540823,26.26,-1401.5262912841,-1408.635340745,-1415.746272733,-1311.880983053
gdb_60463,CC(O)CCCC1CC1,4.68101,0.54048,0.50736,1.3503,90.25,-0.2598,0.0736,0.3334,2254.5075,0.227289,-389.485924,-389.474928,-389.473984,-389.523159,40.264,-2285.8904127091,-2301.209162417,-2315.436046465,-2119.887926831
gdb_506,CC#CCC#C,12.46112,1.50218,1.36312,0.7462,59.23,-0.2479,0.0422,0.2901,849.0499,0.093655,-232.036378,-232.028964,-232.028019,-232.069081,24.454,-1226.220356972,-1232.234403228,-1238.753594229,-1151.866188053
gdb_22604,CC1C(=NO)C2CC12C,2.82008,1.23081,1.04991,1.3833,84.01,-0.2266,0.0166,0.2431,1233.8397,0.169173,-403.088582,-403.079221,-403.078277,-403.122213,35.674,-1888.635800115,-1900.5371358091,-1911.799039832,-1753.491069312
gdb_110752,COC1C2NC(=N)C12O,2.1881,1.47467,1.38435,1.3388,70.69,-0.2389,0.0092,0.2481,1060.6288,0.134904,-455.08671,-455.077878,-455.076934,-455.120392,32.438,-1602.523699074,-1612.090073779,-1621.572989787,-1486.903283297
gdb_66937,CC12C3C(CN13)C21CN1,2.53746,1.94336,1.41139,1.7437,78.94,-0.2349,0.0722,0.3071,979.7755,0.16028,-381.976482,-381.968896,-381.967952,-382.008091,30.51,-1806.363722634,-1818.490334059,-1829.159242077,-1676.583566272
gdb_37017,C1C23CC=CC12N=CO3,3.24661,1.89769,1.63407,1.6577,71.54,-0.2369,0.0023,0.2393,856.5065,0.126942,-400.742862,-400.736658,-400.735714,-400.77302,26.06,-1672.3786284631,-1682.7067990941,-1691.596719097,-1561.7964824471
gdb_128533,COc1c([nH]nn1)C#C,2.50668,1.50357,0.94544,2.1999,76.26,-0.2224,-0.0322,0.1901,1167.8969,0.100808,-432.823965,-432.81575,-432.814805,-432.857121,29.563,-1426.063148202,-1433.351037728,-1441.054338212,-1330.1170221021
gdb_64692,OC1(CC#C)CC1C#C,4.82325,0.87931,0.83823,1.7832,82.19,-0.2427,0.0286,0.2712,1380.2375,0.131939,-384.60373,-384.594162,-384.593218,-384.638001,35.979,-1733.676217619,-1742.782628227,-1752.265544235,-1619.297642153
gdb_40900,C1CC2(C1)C1COCC21,3.42841,1.27578,1.23003,1.4665,82.23,-0.2424,0.0855,0.3279,1131.7921,0.184569,-387.069826,-387.061975,-387.061031,-387.102425,30.86,-2025.470412655,-2039.2084671921,-2051.06336722,-1883.3007185971
gdb_82133,CC1C(OC=O)C2CN12,3.20785,1.08815,0.94649,2.3827,73.39,-0.2515,0.0028,0.2544,1264.946,0.146681,-439.05874,-439.050077,-439.049133,-439.092983,31.361,-1733.5764436881,-1744.138047667,-1754.21395968,-1611.930686493
gdb_72015,OC12CC3OC1C(=O)C23,2.62251,1.98197,1.48169,3.5451,64.46,-0.2279,-0.0209,0.207,885.296,0.112695,-457.718339,-457.711513,-457.710569,-457.749352,27.404,-1532.5853109881,-1541.6339907681,-1549.9309147661,-1429.021225628
gdb_1458,C(C(=N)NC=O)O,7.92611,1.49137,1.2651,4.268,52.88,-0.2676,-0.034,0.2336,871.8632,0.101727,-377.799358,-377.792122,-377.791178,-377.830934,25.093,-1230.246454716,-1237.258867791,-1244.371054797,-1144.929703567
gdb_74504,CC1=NC2(CC2N1)C#N,3.55396,1.26009,1.05521,6.2337,75.6,-0.2449,0.0026,0.2475,1138.569,0.124925,-396.948103,-396.940044,-396.939099,-396.980587,30.493,-1640.294093293,-1649.4576072201,-1658.346899714,-1530.8113430451
gdb_81592,OC1C2CC1C2C1CO1,3.33787,1.22837,1.05378,3.0373,75.42,-0.251,0.0745,0.3254,1177.0058,0.15954,-422.937559,-422.92961,-422.928666,-422.970467,30.945,-1806.1384469031,-1818.0372725611,-1828.706180579,-1677.2775912261
gdb_23091,ON=C1C=CNC1C#C,2.37929,1.4671,0.99822,1.9976,79.03,-0.1965,-0.0202,0.1763,1152.3317,0.112056,-416.73353,-416.72519,-416.724246,-416.766578,31.382,-1517.918543131,-1526.017174285,-1534.314098283,-1415.527272092
gdb_34,C(C#N)O,35.93172,4.83443,4.37827,4.6788,28.56,-0.3018,0.0022,0.3039,280.6659,0.050262,-207.916786,-207.912215,-207.911271,-207.943384,13.845,-673.933998347,-677.286778934,-680.842872437,-633.49543586
gdb_8536,CC1C2N3CC2(C)C13,3.97082,1.88187,1.53358,1.8598,76.02,-0.2246,0.0919,0.3165,905.5753,0.165339,-327.83768,-327.830292,-327.829347,-327.868746,29.225,-1771.716440708,-1783.967298915,-1794.636206933,-1644.345291397
gdb_65389,CC1(CC1C=O)C1CC1,3.18723,0.93487,0.90013,3.3885,85.46,-0.2404,-0.0156,0.2247,1409.2222,0.181033,-387.077111,-387.067687,-387.066743,-387.111819,35.426,-2030.0418157201,-2042.7927986,-2054.647698628,-1889.1955381431
gdb_109701,CCC1C(C)C11CCO1,2.69179,1.08349,0.94927,1.6323,86.45,-0.2166,0.0725,0.2891,1397.113,0.204344,-388.26395,-388.253864,-388.25292,-388.29928,36.969,-2146.9423498571,-2161.0550272671,-2174.095919305,-1993.1154211061
gdb_32562,c1c(c(=O)nco1)CO,2.70321,1.514,0.97632,3.7899,65.49,-0.2535,-0.0435,0.2101,1111.512,0.101523,-473.860728,-473.852902,-473.851958,-473.893618,28.049,-1473.3315186451,-1480.863509172,-1488.5674371651,-1377.322641645
gdb_46141,C#CC1CCC(=O)CC1,4.00524,0.98645,0.85116,2.4144,81.69,-0.2396,-0.016,0.2236,1344.3429,0.159478,-385.898497,-385.889921,-385.888977,-385.93181,32.947,-1918.3025431081,-1929.8085481321,-1940.47745615,-1789.951852248
gdb_24238,C1C2OC2C2=C1NC=C2,3.9754,1.55678,1.21366,3.0448,74.5,-0.1977,0.0356,0.2333,985.2665,0.127785,-400.764355,-400.757903,-400.756959,-400.794981,26.508,-1685.8656794001,-1696.038227799,-1704.928147802,-1575.577207596
gdb_120914,CCOC1CN2C(C)C12,3.16692,1.01811,0.90181,1.7139,82.99,-0.2281,0.0701,0.2982,1412.7708,0.193366,-404.296687,-404.287125,-404.286181,-404.331552,35.359,-2018.8809406461,-2032.433252519,-2044.881148552,-1871.139594177
gdb_74743,CC1=CC2OC1C(=O)O2,2.56066,1.86292,1.4085,3.8638,64.62,-0.2563,-0.0304,0.2259,938.0411,0.113347,-457.789665,-457.782669,-457.781725,-457.821134,27.05,-1577.3430179221,-1586.285021172,-1594.58194517,-1474.065076666
gdb_77965,CC1C2C(C)C1C2C=O,3.03867,1.21358,0.999,2.5744,84.39,-0.2447,-0.0242,0.2205,1260.8389,0.181253,-387.03961,-387.030205,-387.029261,-387.074807,34.395,-2006.509600711,-2019.2725062621,-2031.12740629,-1865.9701750351
gdb_72815,CC12CCN1C(=O)CC2,2.50373,1.69896,1.2635,3.898,78.86,-0.2366,0.0195,0.2561,1065.0656,0.17248,-403.185099,-403.176984,-403.17604,-403.217581,31.786,-1949.201086268,-1961.8842981761,-1973.146202199,-1813.335347624
gdb_52952,CC#CC12CCC1(C)O2,3.17805,0.9741,0.8486,2.0395,88.05,-0.2256,0.0305,0.2561,1455.5311,0.156563,-385.843938,-385.834267,-385.833323,-385.879481,34.86,-1884.066279577,-1894.8851622461,-1905.554070264,-1757.1149337871
gdb_50319,O=CC1OC2CC2C=C1,3.21959,1.31595,1.1559,2.9808,74.52,-0.2291,-0.0334,0.1957,1089.1781,0.135579,-421.814129,-421.806278,-421.805334,-421.847232,29.574,-1729.027630947,-1739.210846999,-1748.693763007,-1613.660101297
gdb_104425,CCC1(C)CCCC=C1,2.82905,1.1455,1.02843,0.2228,94.68,-0.2351,0.0315,0.2666,1349.477,0.229942,-352.384879,-352.375232,-352.374288,-352.418779,38.036,-2359.1596185671,-2375.3255054251,-2389.552389473,-2191.320413846
gdb_82853,OC1C2OC3CC2C1O3,3.16818,1.7995,1.79533,2.7697,65.37,-0.2389,0.0784,0.3172,846.7279,0.139092,-458.958343,-458.95204,-458.951096,-458.98876,26.477,-1682.8473611101,-1694.001333585,-1703.484249593,-1565.538318614
gdb_99429,C#CC(CO)(C#C)C#N,1.69009,1.48709,1.30385,3.5534,73.45,-0.2818,0.0047,0.2866,1106.6594,0.096186,-399.462193,-399.452123,-399.451179,-399.49727,35.007,-1496.5989248561,-1502.7240402051,-1510.427968198,-1402.474457383
gdb_132911,Cc1c(coc(=O)n1)F,3.10322,1.42617,0.98302,4.5786,64.66,-0.2576,-0.0817,0.176,1085.8157,0.087445,-497.898207,-497.890513,-497.889569,-497.930996,27.802,-1400.2900985541,-1407.016367525,-1414.127299513,-1310.990547782
